Time,C3
0.0,47
0.00390625,47
0.0078125,44
0.01171875,38
0.015625,31
0.01953125,25
0.0234375,21
0.02734375,18
0.03125,17
0.03515625,15
0.0390625,12
0.04296875,10
0.046875,8
0.05078125,9
0.0546875,13
0.05859375,18
0.0625,25
0.06640625,32
0.0703125,36
0.07421875,38
0.078125,37
0.08203125,32
0.0859375,24
0.08984375,13
0.09375,1
0.09765625,-10
0.1015625,-19
0.10546875,-25
0.109375,-28
0.11328125,-29
0.1171875,-29
0.12109375,-30
0.125,-32
0.12890625,-35
0.1328125,-39
0.13671875,-42
0.140625,-45
0.14453125,-46
0.1484375,-46
0.15234375,-43
0.15625,-39
0.16015625,-33
0.1640625,-24
0.16796875,-12
0.171875,0
0.17578125,11
0.1796875,18
0.18359375,17
0.1875,11
0.19140625,2
0.1953125,-6
0.19921875,-11
0.203125,-11
0.20703125,-10
0.2109375,-9
0.21484375,-10
0.21875,-13
0.22265625,-14
0.2265625,-12
0.23046875,-7
0.234375,0
0.23828125,8
0.2421875,13
0.24609375,17
0.25,21
0.25390625,26
0.2578125,35
0.26171875,46
0.265625,58
0.26953125,68
0.2734375,73
0.27734375,71
0.28125,60
0.28515625,44
0.2890625,24
0.29296875,4
0.296875,-11
0.30078125,-20
0.3046875,-23
0.30859375,-23
0.3125,-22
0.31640625,-21
0.3203125,-22
0.32421875,-24
0.328125,-26
0.33203125,-29
0.3359375,-32
0.33984375,-37
0.34375,-43
0.34765625,-47
0.3515625,-47
0.35546875,-40
0.359375,-28
0.36328125,-12
0.3671875,3
0.37109375,15
0.375,22
0.37890625,22
0.3828125,14
0.38671875,1
0.390625,-13
0.39453125,-26
0.3984375,-36
0.40234375,-41
0.40625,-42
0.41015625,-42
0.4140625,-41
0.41796875,-41
0.421875,-39
0.42578125,-35
0.4296875,-28
0.43359375,-21
0.4375,-14
0.44140625,-7
0.4453125,-1
0.44921875,5
0.453125,11
0.45703125,17
0.4609375,21
0.46484375,20
0.46875,15
0.47265625,6
0.4765625,-5
0.48046875,-16
0.484375,-22
0.48828125,-22
0.4921875,-17
0.49609375,-8
0.5,2
0.50390625,9
0.5078125,10
0.51171875,6
0.515625,-3
0.51953125,-12
0.5234375,-20
0.52734375,-23
0.53125,-19
0.53515625,-7
0.5390625,13
0.54296875,37
0.546875,63
0.55078125,87
0.5546875,105
0.55859375,115
0.5625,118
0.56640625,114
0.5703125,105
0.57421875,95
0.578125,83
0.58203125,70
0.5859375,56
0.58984375,42
0.59375,28
0.59765625,15
0.6015625,5
0.60546875,-3
0.609375,-8
0.61328125,-12
0.6171875,-17
0.62109375,-23
0.625,-28
0.62890625,-33
0.6328125,-34
0.63671875,-32
0.640625,-24
0.64453125,-12
0.6484375,3
0.65234375,19
0.65625,30
0.66015625,35
0.6640625,31
0.66796875,19
0.671875,4
0.67578125,-12
0.6796875,-26
0.68359375,-35
0.6875,-43
0.69140625,-51
0.6953125,-61
0.69921875,-72
0.703125,-81
0.70703125,-85
0.7109375,-81
0.71484375,-70
0.71875,-55
0.72265625,-39
0.7265625,-25
