Time,C3
0.0,-18
0.00390625,-11
0.0078125,3
0.01171875,19
0.015625,32
0.01953125,35
0.0234375,26
0.02734375,16
0.03125,15
0.03515625,22
0.0390625,35
0.04296875,52
0.046875,68
0.05078125,78
0.0546875,74
0.05859375,62
0.0625,51
0.06640625,44
0.0703125,39
0.07421875,36
0.078125,35
0.08203125,33
0.0859375,28
0.08984375,20
0.09375,14
0.09765625,10
0.1015625,7
0.10546875,2
0.109375,-3
0.11328125,-8
0.1171875,-12
0.12109375,-10
0.125,-4
0.12890625,3
0.1328125,9
0.13671875,16
0.140625,24
0.14453125,31
0.1484375,31
0.15234375,24
0.15625,13
0.16015625,0
0.1640625,-12
0.16796875,-23
0.171875,-29
0.17578125,-31
0.1796875,-30
0.18359375,-25
0.1875,-18
0.19140625,-8
0.1953125,-1
0.19921875,3
0.203125,1
0.20703125,-5
0.2109375,-9
0.21484375,-5
0.21875,11
0.22265625,31
0.2265625,50
0.23046875,62
0.234375,68
0.23828125,63
0.2421875,48
0.24609375,29
0.25,14
0.25390625,4
0.2578125,-6
0.26171875,-17
0.265625,-26
0.26953125,-32
0.2734375,-35
0.27734375,-35
0.28125,-29
0.28515625,-22
0.2890625,-18
0.29296875,-18
0.296875,-20
0.30078125,-18
0.3046875,-9
0.30859375,9
0.3125,32
0.31640625,55
0.3203125,71
0.32421875,76
0.328125,73
0.33203125,66
0.3359375,60
0.33984375,55
0.34375,53
0.34765625,51
0.3515625,46
0.35546875,36
0.359375,25
0.36328125,13
0.3671875,5
0.37109375,3
0.375,2
0.37890625,1
0.3828125,-3
0.38671875,-7
0.390625,-11
0.39453125,-15
0.3984375,-15
0.40234375,-10
0.40625,-2
0.41015625,8
0.4140625,21
0.41796875,36
0.421875,47
0.42578125,51
0.4296875,48
0.43359375,38
0.4375,25
0.44140625,13
0.4453125,5
0.44921875,2
0.453125,-1
0.45703125,-7
0.4609375,-12
0.46484375,-12
0.46875,-9
0.47265625,-4
0.4765625,3
0.48046875,11
0.484375,16
0.48828125,15
0.4921875,12
0.49609375,14
0.5,19
0.50390625,23
0.5078125,22
0.51171875,17
0.515625,8
0.51953125,-4
0.5234375,-13
0.52734375,-13
0.53125,-5
0.53515625,4
0.5390625,8
0.54296875,7
0.546875,3
0.55078125,-1
0.5546875,-4
0.55859375,-6
0.5625,-10
0.56640625,-17
0.5703125,-24
0.57421875,-27
0.578125,-22
0.58203125,-7
0.5859375,15
0.58984375,34
0.59375,43
0.59765625,41
0.6015625,31
0.60546875,15
0.609375,2
0.61328125,0
0.6171875,3
0.62109375,4
0.625,-2
0.62890625,-13
0.6328125,-28
0.63671875,-38
0.640625,-38
0.64453125,-26
0.6484375,-12
0.65234375,-2
0.65625,1
0.66015625,-1
0.6640625,-5
0.66796875,-8
0.671875,-5
0.67578125,4
0.6796875,15
0.68359375,28
0.6875,42
0.69140625,53
0.6953125,57
0.69921875,55
0.703125,49
0.70703125,44
0.7109375,41
0.71484375,41
0.71875,41
0.72265625,39
0.7265625,36
0.73046875,31
0.734375,24
0.73828125,16
0.7421875,7
0.74609375,-2
0.75,-9
0.75390625,-8
0.7578125,2
0.76171875,13
0.765625,19
0.76953125,17
0.7734375,9
0.77734375,3
0.78125,3
0.78515625,9
0.7890625,17
0.79296875,18
0.796875,9
0.80078125,-4
0.8046875,-12
0.80859375,-15
0.8125,-15
0.81640625,-18
0.8203125,-24
0.82421875,-27
0.828125,-26
0.83203125,-18
0.8359375,-2
0.83984375,12
0.84375,18
0.84765625,13
0.8515625,5
0.85546875,-1
0.859375,-2
0.86328125,1
0.8671875,5
0.87109375,5
0.875,-2
0.87890625,-12
0.8828125,-18
0.88671875,-17
0.890625,-11
0.89453125,-1
0.8984375,9
0.90234375,11
0.90625,1
0.91015625,-17
0.9140625,-35
0.91796875,-48
