Time,PG1
0.0,-23
0.00390625,-14
0.0078125,-2
0.01171875,6
0.015625,4
0.01953125,-9
0.0234375,-28
0.02734375,-46
0.03125,-54
0.03515625,-48
0.0390625,-33
0.04296875,-14
0.046875,6
0.05078125,20
0.0546875,21
0.05859375,15
0.0625,14
0.06640625,17
0.0703125,22
0.07421875,24
0.078125,22
0.08203125,13
0.0859375,-2
0.08984375,-18
0.09375,-31
0.09765625,-41
0.1015625,-50
0.10546875,-60
0.109375,-66
0.11328125,-64
0.1171875,-53
0.12109375,-39
0.125,-21
0.12890625,-2
0.1328125,17
0.13671875,35
0.140625,52
0.14453125,66
0.1484375,73
0.15234375,69
0.15625,52
0.16015625,25
0.1640625,1
0.16796875,-12
0.171875,-10
0.17578125,-1
0.1796875,9
0.18359375,14
0.1875,15
0.19140625,17
0.1953125,28
0.19921875,44
0.203125,59
0.20703125,65
0.2109375,60
0.21484375,50
0.21875,44
0.22265625,48
0.2265625,57
0.23046875,56
0.234375,39
0.23828125,13
0.2421875,-10
0.24609375,-23
0.25,-24
0.25390625,-14
0.2578125,0
0.26171875,12
0.265625,20
0.26953125,23
0.2734375,23
0.27734375,21
0.28125,17
0.28515625,12
0.2890625,5
0.29296875,-1
0.296875,-6
0.30078125,-12
0.3046875,-23
0.30859375,-36
0.3125,-45
0.31640625,-46
0.3203125,-41
0.32421875,-30
0.328125,-13
0.33203125,5
0.3359375,17
0.33984375,17
0.34375,5
0.34765625,-18
0.3515625,-48
0.35546875,-80
0.359375,-104
0.36328125,-110
0.3671875,-96
0.37109375,-66
0.375,-28
0.37890625,5
0.3828125,24
0.38671875,28
0.390625,23
0.39453125,19
0.3984375,20
0.40234375,23
0.40625,21
0.41015625,9
0.4140625,-15
0.41796875,-40
0.421875,-54
0.42578125,-53
0.4296875,-39
0.43359375,-18
0.4375,2
0.44140625,15
0.4453125,22
0.44921875,27
0.453125,31
0.45703125,34
0.4609375,33
0.46484375,28
0.46875,20
0.47265625,11
0.4765625,8
0.48046875,20
0.484375,43
0.48828125,68
0.4921875,83
0.49609375,84
0.5,70
0.50390625,45
0.5078125,17
0.51171875,-3
0.515625,-12
0.51953125,-13
0.5234375,-14
0.52734375,-16
0.53125,-15
0.53515625,-9
0.5390625,0
0.54296875,13
0.546875,29
0.55078125,45
0.5546875,56
0.55859375,57
0.5625,50
0.56640625,39
0.5703125,33
0.57421875,34
0.578125,42
0.58203125,52
0.5859375,61
0.58984375,61
0.59375,51
0.59765625,37
0.6015625,21
0.60546875,7
0.609375,-1
0.61328125,-3
0.6171875,3
0.62109375,11
0.625,18
0.62890625,21
0.6328125,16
0.63671875,7
0.640625,0
0.64453125,-3
0.6484375,-4
0.65234375,-3
0.65625,0
0.66015625,5
0.6640625,13
0.66796875,22
0.671875,28
0.67578125,26
0.6796875,13
0.68359375,-10
0.6875,-39
0.69140625,-65
0.6953125,-79
0.69921875,-78
0.703125,-64
0.70703125,-45
0.7109375,-27
0.71484375,-16
0.71875,-12
0.72265625,-13
0.7265625,-12
0.73046875,-10
0.734375,-13
0.73828125,-23
0.7421875,-37
0.74609375,-50
0.75,-56
0.75390625,-52
0.7578125,-37
0.76171875,-19
0.765625,-5
0.76953125,-2
0.7734375,-11
0.77734375,-28
0.78125,-47
0.78515625,-60
0.7890625,-62
0.79296875,-53
0.796875,-38
0.80078125,-27
0.8046875,-29
0.80859375,-46
0.8125,-67
0.81640625,-77
0.8203125,-68
0.82421875,-45
0.828125,-17
0.83203125,4
0.8359375,8
0.83984375,-4
0.84375,-23
0.84765625,-33
0.8515625,-29
0.85546875,-15
0.859375,-3
0.86328125,1
0.8671875,-2
0.87109375,-7
0.875,-10
0.87890625,-8
0.8828125,1
0.88671875,11
0.890625,20
0.89453125,24
0.8984375,22
0.90234375,15
0.90625,9
0.91015625,5
0.9140625,5
0.91796875,10
0.921875,23
0.92578125,36
0.9296875,42
0.93359375,43
0.9375,43
0.94140625,45
0.9453125,44
0.94921875,40
0.953125,31
0.95703125,19
