Time,PG1
0.0,-62
0.00390625,-53
0.0078125,-35
0.01171875,-13
0.015625,3
0.01953125,7
0.0234375,2
0.02734375,-2
0.03125,5
0.03515625,20
0.0390625,39
0.04296875,54
0.046875,62
0.05078125,57
0.0546875,38
0.05859375,16
0.0625,1
0.06640625,-6
0.0703125,-10
0.07421875,-12
0.078125,-13
0.08203125,-13
0.0859375,-15
0.08984375,-16
0.09375,-10
0.09765625,4
0.1015625,19
0.10546875,29
0.109375,30
0.11328125,23
0.1171875,14
0.12109375,9
0.125,13
0.12890625,23
0.1328125,31
0.13671875,34
0.140625,30
0.14453125,19
0.1484375,1
0.15234375,-17
0.15625,-30
0.16015625,-40
0.1640625,-45
0.16796875,-45
0.171875,-41
0.17578125,-35
0.1796875,-27
0.18359375,-16
0.1875,-3
0.19140625,11
0.1953125,24
0.19921875,35
0.203125,41
0.20703125,41
0.2109375,39
0.21484375,38
0.21875,41
0.22265625,47
0.2265625,51
0.23046875,54
0.234375,54
0.23828125,44
0.2421875,24
0.24609375,1
0.25,-18
0.25390625,-32
0.2578125,-40
0.26171875,-44
0.265625,-41
0.26953125,-35
0.2734375,-26
0.27734375,-13
0.28125,3
0.28515625,15
0.2890625,17
0.29296875,9
0.296875,-3
0.30078125,-10
0.3046875,-8
0.30859375,5
0.3125,23
0.31640625,41
0.3203125,49
0.32421875,45
0.328125,34
0.33203125,21
0.3359375,8
0.33984375,-3
0.34375,-8
0.34765625,-8
0.3515625,-6
0.35546875,-6
0.359375,-8
0.36328125,-12
0.3671875,-18
0.37109375,-23
0.375,-21
0.37890625,-11
0.3828125,1
0.38671875,14
0.390625,25
0.39453125,34
0.3984375,39
0.40234375,41
0.40625,44
0.41015625,50
0.4140625,55
0.41796875,53
0.421875,44
0.42578125,29
0.4296875,10
0.43359375,-9
0.4375,-21
0.44140625,-22
0.4453125,-15
0.44921875,-6
0.453125,-1
0.45703125,0
0.4609375,-1
0.46484375,1
0.46875,7
0.47265625,18
0.4765625,30
0.48046875,38
0.484375,39
0.48828125,32
0.4921875,23
0.49609375,16
0.5,9
0.50390625,-1
0.5078125,-17
0.51171875,-35
0.515625,-52
0.51953125,-63
0.5234375,-63
0.52734375,-49
0.53125,-27
0.53515625,-6
0.5390625,7
0.54296875,16
0.546875,22
0.55078125,29
0.5546875,37
0.55859375,44
0.5625,48
0.56640625,45
0.5703125,34
0.57421875,22
0.578125,15
0.58203125,14
0.5859375,19
0.58984375,26
0.59375,29
0.59765625,25
0.6015625,15
0.60546875,1
0.609375,-10
0.61328125,-13
0.6171875,-13
0.62109375,-12
0.625,-12
0.62890625,-11
0.6328125,-8
0.63671875,0
0.640625,14
0.64453125,31
0.6484375,43
0.65234375,47
0.65625,44
0.66015625,38
0.6640625,32
0.66796875,26
0.671875,18
0.67578125,9
0.6796875,2
0.68359375,-3
0.6875,-7
0.69140625,-12
0.6953125,-16
0.69921875,-19
0.703125,-17
0.70703125,-6
0.7109375,13
0.71484375,34
0.71875,51
0.72265625,60
0.7265625,62
0.73046875,60
0.734375,55
0.73828125,49
0.7421875,39
0.74609375,24
0.75,9
0.75390625,-1
0.7578125,-2
0.76171875,-2
0.765625,-7
0.76953125,-21
0.7734375,-42
0.77734375,-62
0.78125,-75
0.78515625,-76
0.7890625,-67
0.79296875,-57
0.796875,-53
0.80078125,-52
