Time,PG1
0.0,29
0.00390625,16
0.0078125,-1
0.01171875,-11
0.015625,-10
0.01953125,-2
0.0234375,3
0.02734375,-6
0.03125,-26
0.03515625,-47
0.0390625,-59
0.04296875,-57
0.046875,-42
0.05078125,-22
0.0546875,-6
0.05859375,2
0.0625,7
0.06640625,15
0.0703125,32
0.07421875,54
0.078125,72
0.08203125,81
0.0859375,81
0.08984375,73
0.09375,58
0.09765625,41
0.1015625,22
0.10546875,4
0.109375,-12
0.11328125,-20
0.1171875,-19
0.12109375,-7
0.125,8
0.12890625,15
0.1328125,9
0.13671875,-6
0.140625,-19
0.14453125,-23
0.1484375,-20
0.15234375,-10
0.15625,3
0.16015625,16
0.1640625,25
0.16796875,34
0.171875,43
0.17578125,50
0.1796875,47
0.18359375,38
0.1875,29
0.19140625,22
0.1953125,21
0.19921875,25
0.203125,27
0.20703125,23
0.2109375,14
0.21484375,7
0.21875,4
0.22265625,3
0.2265625,6
0.23046875,13
0.234375,21
0.23828125,27
0.2421875,29
0.24609375,29
0.25,28
0.25390625,20
0.2578125,6
0.26171875,-12
0.265625,-34
0.26953125,-57
0.2734375,-74
0.27734375,-82
0.28125,-80
0.28515625,-74
0.2890625,-66
0.29296875,-57
0.296875,-47
0.30078125,-38
0.3046875,-27
0.30859375,-13
0.3125,3
0.31640625,19
0.3203125,31
0.32421875,41
0.328125,50
0.33203125,55
0.3359375,51
0.33984375,38
0.34375,22
0.34765625,10
0.3515625,2
0.35546875,-2
0.359375,5
0.36328125,25
0.3671875,51
0.37109375,67
0.375,69
0.37890625,55
0.3828125,28
0.38671875,-4
0.390625,-27
0.39453125,-33
0.3984375,-24
0.40234375,-11
0.40625,-6
0.41015625,-14
0.4140625,-27
0.41796875,-39
0.421875,-46
0.42578125,-50
0.4296875,-45
0.43359375,-32
0.4375,-20
0.44140625,-15
0.4453125,-15
0.44921875,-19
0.453125,-30
0.45703125,-43
0.4609375,-53
0.46484375,-55
0.46875,-47
0.47265625,-33
0.4765625,-23
0.48046875,-24
0.484375,-39
0.48828125,-61
0.4921875,-83
0.49609375,-92
0.5,-80
0.50390625,-48
0.5078125,-7
0.51171875,25
0.515625,38
0.51953125,35
0.5234375,26
0.52734375,18
0.53125,14
0.53515625,16
0.5390625,20
0.54296875,18
0.546875,8
0.55078125,-11
0.5546875,-35
0.55859375,-60
0.5625,-78
0.56640625,-87
0.5703125,-86
0.57421875,-79
0.578125,-68
0.58203125,-60
0.5859375,-61
