Time,PG1
0.0,3
0.00390625,0
0.0078125,-4
0.01171875,-11
0.015625,-18
0.01953125,-27
0.0234375,-33
0.02734375,-37
0.03125,-37
0.03515625,-36
0.0390625,-33
0.04296875,-30
0.046875,-26
0.05078125,-20
0.0546875,-12
0.05859375,-1
0.0625,10
0.06640625,20
0.0703125,26
0.07421875,27
0.078125,24
0.08203125,18
0.0859375,12
0.08984375,5
0.09375,-1
0.09765625,-7
0.1015625,-13
0.10546875,-18
0.109375,-21
0.11328125,-21
0.1171875,-20
0.12109375,-17
0.125,-13
0.12890625,-10
0.1328125,-7
0.13671875,-5
0.140625,-6
0.14453125,-8
0.1484375,-13
0.15234375,-17
0.15625,-18
0.16015625,-16
0.1640625,-9
0.16796875,-1
0.171875,8
0.17578125,15
0.1796875,19
0.18359375,20
0.1875,19
0.19140625,15
0.1953125,9
0.19921875,-1
0.203125,-13
0.20703125,-26
0.2109375,-39
0.21484375,-48
0.21875,-51
0.22265625,-45
0.2265625,-30
0.23046875,-10
0.234375,11
0.23828125,26
0.2421875,31
0.24609375,26
0.25,16
0.25390625,5
0.2578125,-3
0.26171875,-6
0.265625,-4
0.26953125,-1
0.2734375,3
0.27734375,8
0.28125,11
0.28515625,14
0.2890625,15
0.29296875,15
0.296875,14
0.30078125,12
0.3046875,11
0.30859375,10
0.3125,8
0.31640625,4
0.3203125,-2
0.32421875,-9
0.328125,-15
0.33203125,-21
0.3359375,-25
0.33984375,-27
0.34375,-28
0.34765625,-28
0.3515625,-26
0.35546875,-23
0.359375,-17
0.36328125,-12
0.3671875,-6
0.37109375,-3
0.375,-1
0.37890625,-1
0.3828125,-2
0.38671875,-3
0.390625,-4
0.39453125,-6
0.3984375,-9
0.40234375,-12
0.40625,-14
0.41015625,-16
0.4140625,-16
0.41796875,-15
0.421875,-14
0.42578125,-15
0.4296875,-17
0.43359375,-18
0.4375,-16
0.44140625,-11
0.4453125,-4
0.44921875,6
0.453125,16
0.45703125,25
0.4609375,32
0.46484375,38
0.46875,42
0.47265625,45
0.4765625,45
0.48046875,43
0.484375,39
0.48828125,34
0.4921875,26
0.49609375,19
0.5,12
0.50390625,8
0.5078125,6
0.51171875,7
0.515625,11
0.51953125,15
0.5234375,17
0.52734375,18
0.53125,17
0.53515625,14
0.5390625,12
0.54296875,10
0.546875,8
0.55078125,7
0.5546875,5
0.55859375,3
0.5625,0
0.56640625,-3
0.5703125,-5
0.57421875,-7
0.578125,-9
0.58203125,-11
0.5859375,-15
0.58984375,-21
0.59375,-29
0.59765625,-38
0.6015625,-44
0.60546875,-47
0.609375,-45
0.61328125,-39
0.6171875,-33
0.62109375,-29
0.625,-31
0.62890625,-35
0.6328125,-39
0.63671875,-40
0.640625,-35
0.64453125,-25
0.6484375,-14
0.65234375,-4
0.65625,0
0.66015625,-2
0.6640625,-8
0.66796875,-17
0.671875,-25
0.67578125,-31
0.6796875,-34
0.68359375,-32
0.6875,-29
0.69140625,-26
0.6953125,-24
0.69921875,-23
0.703125,-23
0.70703125,-22
0.7109375,-21
0.71484375,-18
0.71875,-13
0.72265625,-7
0.7265625,-1
0.73046875,5
0.734375,10
0.73828125,13
0.7421875,13
0.74609375,10
0.75,4
0.75390625,-5
0.7578125,-15
0.76171875,-25
0.765625,-36
0.76953125,-46
0.7734375,-57
0.77734375,-67
0.78125,-72
0.78515625,-72
0.7890625,-66
0.79296875,-55
0.796875,-41
0.80078125,-28
0.8046875,-18
0.80859375,-11
0.8125,-6
0.81640625,-1
0.8203125,4
0.82421875,8
0.828125,11
0.83203125,13
0.8359375,15
0.83984375,18
0.84375,24
0.84765625,32
0.8515625,39
0.85546875,44
0.859375,45
0.86328125,43
0.8671875,41
0.87109375,39
0.875,39
0.87890625,39
0.8828125,38
0.88671875,36
0.890625,31
0.89453125,23
0.8984375,12
0.90234375,1
0.90625,-10
0.91015625,-18
0.9140625,-23
0.91796875,-24
0.921875,-23
0.92578125,-20
0.9296875,-16
0.93359375,-12
0.9375,-8
0.94140625,-6
0.9453125,-6
0.94921875,-8
0.953125,-10
0.95703125,-11
0.9609375,-10
0.96484375,-8
0.96875,-4
0.97265625,0
0.9765625,2
0.98046875,3
0.984375,0
0.98828125,-5
0.9921875,-11
0.99609375,-16
1.0,-18
1.00390625,-18
1.0078125,-17
1.01171875,-18
1.015625,-23
1.01953125,-30
1.0234375,-36
1.02734375,-40
1.03125,-38
1.03515625,-33
1.0390625,-25
1.04296875,-17
1.046875,-11
1.05078125,-7
1.0546875,-4
1.05859375,1
1.0625,7
1.06640625,14
1.0703125,23
1.07421875,31
1.078125,37
1.08203125,36
1.0859375,30
1.08984375,20
1.09375,8
1.09765625,-2
1.1015625,-9
1.10546875,-11
1.109375,-9
1.11328125,-6
1.1171875,-3
1.12109375,0
1.125,3
1.12890625,7
1.1328125,11
1.13671875,11
1.140625,8
1.14453125,3
1.1484375,-2
1.15234375,-5
1.15625,-6
1.16015625,-5
1.1640625,-4
1.16796875,-2
1.171875,-1
1.17578125,0
1.1796875,2
1.18359375,2
1.1875,-1
1.19140625,-6
1.1953125,-13
1.19921875,-20
1.203125,-26
1.20703125,-30
1.2109375,-31
1.21484375,-29
1.21875,-26
1.22265625,-20
1.2265625,-13
1.23046875,-7
1.234375,-3
1.23828125,-3
1.2421875,-4
1.24609375,-4
1.25,-5
1.25390625,-5
1.2578125,-3
1.26171875,0
1.265625,3
1.26953125,6
1.2734375,10
1.27734375,13
1.28125,16
1.28515625,19
1.2890625,20
1.29296875,20
1.296875,18
1.30078125,13
1.3046875,5
1.30859375,-4
1.3125,-12
1.31640625,-20
1.3203125,-25
1.32421875,-29
1.328125,-32
1.33203125,-35
1.3359375,-40
1.33984375,-47
1.34375,-56
1.34765625,-69
1.3515625,-82
1.35546875,-93
1.359375,-97
1.36328125,-93
1.3671875,-79
1.37109375,-58
1.375,-36
1.37890625,-17
1.3828125,-6
1.38671875,0
1.390625,3
1.39453125,7
1.3984375,14
1.40234375,22
1.40625,29
1.41015625,33
1.4140625,34
1.41796875,32
1.421875,27
1.42578125,22
1.4296875,16
1.43359375,10
1.4375,4
1.44140625,0
1.4453125,-4
1.44921875,-6
1.453125,-9
1.45703125,-11
1.4609375,-12
1.46484375,-13
1.46875,-15
1.47265625,-19
1.4765625,-24
1.48046875,-30
1.484375,-33
1.48828125,-32
1.4921875,-27
1.49609375,-17
1.5,-7
1.50390625,1
1.5078125,5
1.51171875,5
1.515625,1
1.51953125,-4
1.5234375,-8
1.52734375,-10
1.53125,-11
1.53515625,-12
1.5390625,-16
1.54296875,-21
1.546875,-28
1.55078125,-36
1.5546875,-42
1.55859375,-45
1.5625,-46
1.56640625,-45
1.5703125,-41
1.57421875,-37
1.578125,-33
1.58203125,-30
1.5859375,-29
1.58984375,-27
1.59375,-24
1.59765625,-18
1.6015625,-9
1.60546875,3
1.609375,17
1.61328125,32
1.6171875,45
1.62109375,55
1.625,60
1.62890625,59
1.6328125,52
1.63671875,42
1.640625,32
1.64453125,22
1.6484375,12
1.65234375,4
1.65625,-3
1.66015625,-9
1.6640625,-14
1.66796875,-17
1.671875,-19
1.67578125,-19
1.6796875,-19
1.68359375,-18
1.6875,-14
1.69140625,-7
1.6953125,2
1.69921875,10
1.703125,19
1.70703125,26
1.7109375,32
1.71484375,38
1.71875,44
1.72265625,49
1.7265625,54
1.73046875,58
1.734375,59
1.73828125,57
1.7421875,51
1.74609375,42
1.75,29
1.75390625,14
1.7578125,1
1.76171875,-9
1.765625,-15
1.76953125,-15
1.7734375,-13
1.77734375,-11
1.78125,-9
1.78515625,-8
1.7890625,-10
1.79296875,-13
1.796875,-14
1.80078125,-12
1.8046875,-7
1.80859375,0
1.8125,9
1.81640625,21
1.8203125,32
1.82421875,41
1.828125,47
1.83203125,50
1.8359375,50
1.83984375,46
1.84375,38
1.84765625,27
1.8515625,17
1.85546875,6
1.859375,-2
1.86328125,-6
1.8671875,-6
1.87109375,-5
1.875,-3
1.87890625,-3
1.8828125,-5
1.88671875,-9
1.890625,-12
1.89453125,-12
1.8984375,-9
1.90234375,-3
1.90625,4
1.91015625,10
1.9140625,13
1.91796875,14
1.921875,13
1.92578125,12
1.9296875,11
1.93359375,10
1.9375,7
1.94140625,1
1.9453125,-9
1.94921875,-21
1.953125,-33
1.95703125,-42
1.9609375,-43
1.96484375,-37
1.96875,-23
1.97265625,-5
1.9765625,13
1.98046875,27
1.984375,33
1.98828125,33
1.9921875,28
1.99609375,24
2.0,21
2.00390625,19
2.0078125,17
2.01171875,13
2.015625,7
2.01953125,-1
2.0234375,-8
2.02734375,-14
2.03125,-16
2.03515625,-16
2.0390625,-14
2.04296875,-11
2.046875,-8
2.05078125,-6
2.0546875,-5
2.05859375,-7
2.0625,-10
2.06640625,-15
2.0703125,-21
2.07421875,-27
2.078125,-32
2.08203125,-33
2.0859375,-28
2.08984375,-17
2.09375,-3
2.09765625,12
2.1015625,23
2.10546875,28
2.109375,28
2.11328125,24
2.1171875,19
2.12109375,15
2.125,10
2.12890625,7
2.1328125,5
2.13671875,6
2.140625,9
2.14453125,12
2.1484375,14
2.15234375,14
2.15625,9
2.16015625,3
2.1640625,-4
2.16796875,-8
2.171875,-10
2.17578125,-10
2.1796875,-7
2.18359375,-2
2.1875,3
2.19140625,7
2.1953125,8
2.19921875,9
2.203125,9
2.20703125,9
2.2109375,11
2.21484375,14
2.21875,18
2.22265625,20
2.2265625,21
2.23046875,18
2.234375,14
2.23828125,10
2.2421875,7
2.24609375,6
2.25,8
2.25390625,11
2.2578125,14
2.26171875,17
2.265625,19
2.26953125,21
2.2734375,24
2.27734375,29
2.28125,35
2.28515625,41
2.2890625,47
2.29296875,52
2.296875,54
2.30078125,54
2.3046875,49
2.30859375,40
2.3125,27
2.31640625,13
2.3203125,1
2.32421875,-9
2.328125,-14
2.33203125,-15
2.3359375,-13
2.33984375,-9
2.34375,-7
2.34765625,-7
2.3515625,-8
2.35546875,-10
2.359375,-12
2.36328125,-12
2.3671875,-8
2.37109375,0
2.375,7
2.37890625,14
2.3828125,20
2.38671875,23
2.390625,24
2.39453125,22
2.3984375,20
2.40234375,18
2.40625,15
2.41015625,13
2.4140625,12
2.41796875,11
2.421875,11
2.42578125,11
2.4296875,10
2.43359375,9
2.4375,10
2.44140625,11
2.4453125,15
2.44921875,20
2.453125,24
2.45703125,24
2.4609375,19
2.46484375,9
2.46875,-4
2.47265625,-16
2.4765625,-25
2.48046875,-30
2.484375,-32
2.48828125,-33
2.4921875,-34
2.49609375,-34
2.5,-32
2.50390625,-29
2.5078125,-27
2.51171875,-29
2.515625,-35
2.51953125,-46
2.5234375,-60
2.52734375,-75
2.53125,-87
2.53515625,-96
2.5390625,-99
2.54296875,-97
2.546875,-89
2.55078125,-75
2.5546875,-57
2.55859375,-39
2.5625,-24
2.56640625,-14
2.5703125,-9
2.57421875,-8
2.578125,-9
2.58203125,-11
2.5859375,-14
2.58984375,-17
2.59375,-20
2.59765625,-22
2.6015625,-22
2.60546875,-18
2.609375,-11
2.61328125,-2
2.6171875,8
2.62109375,14
2.625,17
2.62890625,18
2.6328125,18
2.63671875,21
2.640625,26
2.64453125,34
2.6484375,39
2.65234375,42
2.65625,40
2.66015625,35
2.6640625,29
2.66796875,22
2.671875,16
2.67578125,11
2.6796875,7
2.68359375,4
2.6875,2
2.69140625,-1
2.6953125,-5
2.69921875,-11
2.703125,-16
2.70703125,-21
2.7109375,-25
2.71484375,-29
2.71875,-32
2.72265625,-33
2.7265625,-34
2.73046875,-33
2.734375,-29
2.73828125,-23
2.7421875,-15
2.74609375,-7
2.75,0
2.75390625,6
2.7578125,11
2.76171875,13
2.765625,14
2.76953125,14
2.7734375,13
2.77734375,14
2.78125,17
2.78515625,21
2.7890625,26
2.79296875,30
2.796875,31
2.80078125,29
2.8046875,24
2.80859375,19
2.8125,14
2.81640625,11
2.8203125,11
2.82421875,14
2.828125,17
2.83203125,20
2.8359375,22
2.83984375,22
2.84375,20
2.84765625,17
2.8515625,14
2.85546875,11
2.859375,9
2.86328125,8
2.8671875,10
2.87109375,15
2.875,21
2.87890625,27
2.8828125,30
2.88671875,29
2.890625,26
2.89453125,20
2.8984375,16
2.90234375,13
2.90625,11
2.91015625,10
2.9140625,9
2.91796875,10
2.921875,11
2.92578125,13
2.9296875,14
2.93359375,16
2.9375,16
2.94140625,16
2.9453125,17
2.94921875,19
2.953125,21
2.95703125,23
2.9609375,25
2.96484375,26
2.96875,27
2.97265625,26
2.9765625,23
2.98046875,18
2.984375,12
2.98828125,5
2.9921875,0
2.99609375,-3
3.0,-4
3.00390625,-6
3.0078125,-11
3.01171875,-20
3.015625,-29
3.01953125,-38
3.0234375,-44
3.02734375,-44
3.03125,-39
3.03515625,-30
3.0390625,-20
3.04296875,-12
3.046875,-6
3.05078125,-2
3.0546875,2
3.05859375,6
3.0625,12
3.06640625,19
3.0703125,24
3.07421875,27
3.078125,27
3.08203125,27
3.0859375,26
3.08984375,27
3.09375,26
3.09765625,21
3.1015625,11
3.10546875,-4
3.109375,-24
3.11328125,-45
3.1171875,-61
3.12109375,-68
3.125,-67
3.12890625,-59
3.1328125,-48
3.13671875,-36
3.140625,-26
3.14453125,-20
3.1484375,-16
3.15234375,-14
3.15625,-13
3.16015625,-13
3.1640625,-14
3.16796875,-13
3.171875,-11
3.17578125,-7
3.1796875,0
3.18359375,7
3.1875,14
3.19140625,19
3.1953125,21
3.19921875,21
3.203125,18
3.20703125,16
3.2109375,15
3.21484375,15
3.21875,14
3.22265625,12
3.2265625,6
3.23046875,-1
3.234375,-10
3.23828125,-19
3.2421875,-23
3.24609375,-23
3.25,-20
3.25390625,-13
3.2578125,-6
3.26171875,1
3.265625,6
3.26953125,11
3.2734375,14
3.27734375,17
3.28125,19
3.28515625,20
3.2890625,21
3.29296875,19
3.296875,17
3.30078125,13
3.3046875,8
3.30859375,1
3.3125,-6
3.31640625,-11
3.3203125,-16
3.32421875,-19
3.328125,-19
3.33203125,-16
3.3359375,-12
3.33984375,-7
3.34375,-4
3.34765625,-3
3.3515625,-5
3.35546875,-8
3.359375,-12
3.36328125,-14
3.3671875,-13
3.37109375,-8
3.375,-1
3.37890625,6
3.3828125,13
3.38671875,16
3.390625,16
3.39453125,14
3.3984375,11
3.40234375,8
3.40625,7
3.41015625,9
3.4140625,12
3.41796875,14
3.421875,14
3.42578125,10
3.4296875,3
3.43359375,-3
3.4375,-7
3.44140625,-8
3.4453125,-6
3.44921875,0
3.453125,7
3.45703125,13
3.4609375,18
3.46484375,20
3.46875,19
3.47265625,17
3.4765625,14
3.48046875,10
3.484375,9
3.48828125,9
3.4921875,10
3.49609375,11
3.5,13
3.50390625,15
3.5078125,17
3.51171875,18
3.515625,18
3.51953125,18
3.5234375,17
3.52734375,15
3.53125,13
3.53515625,12
3.5390625,10
3.54296875,8
3.546875,5
3.55078125,-1
3.5546875,-8
3.55859375,-15
3.5625,-21
3.56640625,-25
3.5703125,-26
3.57421875,-26
3.578125,-25
3.58203125,-25
3.5859375,-28
3.58984375,-31
3.59375,-33
3.59765625,-33
3.6015625,-29
3.60546875,-21
3.609375,-11
3.61328125,-3
3.6171875,3
3.62109375,7
3.625,9
3.62890625,9
3.6328125,8
3.63671875,5
3.640625,2
3.64453125,-2
3.6484375,-4
3.65234375,-4
3.65625,-3
3.66015625,-1
3.6640625,2
3.66796875,4
3.671875,5
3.67578125,2
3.6796875,-6
3.68359375,-18
3.6875,-31
3.69140625,-42
3.6953125,-48
3.69921875,-45
3.703125,-33
3.70703125,-15
3.7109375,4
3.71484375,20
3.71875,29
3.72265625,30
3.7265625,26
3.73046875,18
3.734375,10
3.73828125,3
3.7421875,-3
3.74609375,-11
3.75,-18
3.75390625,-22
3.7578125,-22
3.76171875,-15
3.765625,-4
3.76953125,9
3.7734375,19
3.77734375,23
3.78125,22
3.78515625,15
3.7890625,6
3.79296875,-2
3.796875,-8
3.80078125,-10
3.8046875,-7
3.80859375,-1
3.8125,8
3.81640625,15
3.8203125,20
3.82421875,19
3.828125,13
3.83203125,2
3.8359375,-12
3.83984375,-24
3.84375,-33
3.84765625,-37
3.8515625,-35
3.85546875,-29
3.859375,-21
3.86328125,-14
3.8671875,-9
3.87109375,-7
3.875,-7
3.87890625,-8
3.8828125,-9
3.88671875,-10
3.890625,-12
3.89453125,-13
3.8984375,-15
3.90234375,-16
3.90625,-17
3.91015625,-17
3.9140625,-16
3.91796875,-13
3.921875,-7
3.92578125,1
3.9296875,9
3.93359375,17
3.9375,22
3.94140625,24
3.9453125,24
3.94921875,22
3.953125,20
3.95703125,18
3.9609375,15
3.96484375,12
3.96875,9
3.97265625,7
3.9765625,7
3.98046875,7
3.984375,7
3.98828125,6
3.9921875,5
3.99609375,6
4.0,8
4.00390625,12
4.0078125,16
4.01171875,19
