Time,PG1
0.0,98
0.00390625,91
0.0078125,77
0.01171875,56
0.015625,35
0.01953125,27
0.0234375,30
0.02734375,36
0.03125,34
0.03515625,24
0.0390625,5
0.04296875,-21
0.046875,-52
0.05078125,-78
0.0546875,-92
0.05859375,-87
0.0625,-67
0.06640625,-38
0.0703125,-10
0.07421875,8
0.078125,8
0.08203125,-4
0.0859375,-16
0.08984375,-15
0.09375,3
0.09765625,34
0.1015625,66
0.10546875,88
0.109375,96
0.11328125,90
0.1171875,79
0.12109375,68
0.125,54
0.12890625,38
0.1328125,21
0.13671875,8
0.140625,0
0.14453125,-6
0.1484375,-8
0.15234375,-5
0.15625,-2
0.16015625,-1
0.1640625,-2
0.16796875,-3
0.171875,-3
0.17578125,-4
0.1796875,3
0.18359375,27
0.1875,61
0.19140625,93
0.1953125,109
0.19921875,106
0.203125,88
0.20703125,68
0.2109375,60
0.21484375,61
0.21875,64
0.22265625,58
0.2265625,39
0.23046875,9
0.234375,-23
0.23828125,-46
0.2421875,-57
0.24609375,-58
0.25,-49
0.25390625,-32
0.2578125,-17
0.26171875,-8
0.265625,-2
0.26953125,9
0.2734375,24
0.27734375,44
0.28125,65
0.28515625,79
0.2890625,77
0.29296875,60
0.296875,39
0.30078125,23
0.3046875,10
0.30859375,1
0.3125,-8
0.31640625,-22
0.3203125,-42
0.32421875,-63
0.328125,-83
0.33203125,-99
0.3359375,-101
0.33984375,-82
0.34375,-41
0.34765625,16
0.3515625,74
0.35546875,124
0.359375,158
0.36328125,174
0.3671875,175
0.37109375,170
0.375,163
0.37890625,154
0.3828125,139
0.38671875,115
0.390625,86
0.39453125,61
0.3984375,41
0.40234375,29
0.40625,26
0.41015625,31
0.4140625,41
0.41796875,50
0.421875,56
0.42578125,56
0.4296875,51
0.43359375,49
0.4375,54
0.44140625,70
0.4453125,93
0.44921875,115
0.453125,127
0.45703125,124
0.4609375,109
0.46484375,88
0.46875,68
0.47265625,50
0.4765625,27
0.48046875,-4
0.484375,-33
0.48828125,-51
0.4921875,-58
0.49609375,-60
0.5,-58
0.50390625,-52
0.5078125,-48
0.51171875,-42
0.515625,-25
0.51953125,1
0.5234375,24
0.52734375,35
0.53125,38
0.53515625,36
0.5390625,32
0.54296875,27
0.546875,21
0.55078125,12
0.5546875,1
0.55859375,-10
0.5625,-18
0.56640625,-23
0.5703125,-24
0.57421875,-32
0.578125,-49
0.58203125,-70
0.5859375,-83
0.58984375,-83
0.59375,-74
0.59765625,-51
0.6015625,-15
0.60546875,23
0.609375,53
0.61328125,70
0.6171875,75
0.62109375,71
0.625,61
0.62890625,55
0.6328125,57
0.63671875,62
0.640625,63
0.64453125,51
0.6484375,26
0.65234375,0
0.65625,-14
0.66015625,-13
0.6640625,3
0.66796875,25
0.671875,37
0.67578125,33
0.6796875,21
0.68359375,9
0.6875,2
0.69140625,-1
0.6953125,2
0.69921875,9
0.703125,18
0.70703125,28
0.7109375,41
0.71484375,53
0.71875,57
0.72265625,49
0.7265625,36
0.73046875,28
0.734375,25
0.73828125,24
0.7421875,23
0.74609375,20
0.75,13
0.75390625,1
0.7578125,-18
0.76171875,-39
0.765625,-59
0.76953125,-71
0.7734375,-68
0.77734375,-48
0.78125,-16
0.78515625,16
0.7890625,45
0.79296875,67
0.796875,81
0.80078125,88
0.8046875,87
0.80859375,79
0.8125,61
0.81640625,37
0.8203125,11
0.82421875,-8
0.828125,-18
0.83203125,-27
0.8359375,-38
0.83984375,-45
0.84375,-45
0.84765625,-44
0.8515625,-44
0.85546875,-45
0.859375,-47
0.86328125,-51
0.8671875,-53
0.87109375,-47
0.875,-33
0.87890625,-18
0.8828125,-7
0.88671875,-1
0.890625,0
0.89453125,-3
0.8984375,-5
0.90234375,-4
0.90625,0
0.91015625,3
0.9140625,3
0.91796875,-4
0.921875,-13
0.92578125,-24
0.9296875,-37
0.93359375,-55
0.9375,-72
0.94140625,-83
0.9453125,-88
0.94921875,-87
0.953125,-77
0.95703125,-60
0.9609375,-39
0.96484375,-16
0.96875,6
0.97265625,27
0.9765625,45
0.98046875,57
0.984375,61
0.98828125,59
