Time,PG1
0.0,27
0.00390625,17
0.0078125,3
0.01171875,-12
0.015625,-21
0.01953125,-18
0.0234375,-2
0.02734375,18
0.03125,30
0.03515625,28
0.0390625,15
0.04296875,-2
0.046875,-17
0.05078125,-24
0.0546875,-20
0.05859375,-6
0.0625,13
0.06640625,33
0.0703125,55
0.07421875,77
0.078125,91
0.08203125,93
0.0859375,85
0.08984375,71
0.09375,53
0.09765625,33
0.1015625,15
0.10546875,1
0.109375,-13
0.11328125,-24
0.1171875,-29
0.12109375,-25
0.125,-16
0.12890625,-7
0.1328125,3
0.13671875,17
0.140625,31
0.14453125,43
0.1484375,53
0.15234375,62
0.15625,66
0.16015625,63
0.1640625,60
0.16796875,61
0.171875,65
0.17578125,67
0.1796875,62
0.18359375,50
0.1875,36
0.19140625,21
0.1953125,9
0.19921875,-1
0.203125,-10
0.20703125,-18
0.2109375,-29
0.21484375,-39
0.21875,-43
0.22265625,-38
0.2265625,-27
0.23046875,-16
0.234375,-6
0.23828125,5
0.2421875,15
0.24609375,22
0.25,25
0.25390625,27
0.2578125,33
0.26171875,43
0.265625,56
0.26953125,68
0.2734375,76
0.27734375,73
0.28125,56
0.28515625,32
0.2890625,11
0.29296875,-3
0.296875,-10
0.30078125,-15
0.3046875,-26
0.30859375,-42
0.3125,-58
0.31640625,-68
0.3203125,-63
0.32421875,-41
0.328125,-5
0.33203125,32
0.3359375,55
0.33984375,61
0.34375,51
0.34765625,32
0.3515625,9
0.35546875,-12
0.359375,-28
0.36328125,-40
0.3671875,-49
0.37109375,-57
0.375,-60
0.37890625,-59
0.3828125,-50
0.38671875,-38
0.390625,-26
0.39453125,-18
0.3984375,-15
0.40234375,-18
0.40625,-27
0.41015625,-39
0.4140625,-49
0.41796875,-54
0.421875,-55
0.42578125,-50
0.4296875,-37
0.43359375,-19
0.4375,-5
0.44140625,-3
0.4453125,-11
0.44921875,-26
0.453125,-44
0.45703125,-58
0.4609375,-63
0.46484375,-58
0.46875,-52
0.47265625,-52
0.4765625,-62
0.48046875,-79
0.484375,-97
0.48828125,-108
0.4921875,-111
0.49609375,-103
0.5,-91
0.50390625,-81
0.5078125,-78
0.51171875,-73
0.515625,-58
0.51953125,-33
0.5234375,-3
0.52734375,20
0.53125,32
0.53515625,30
0.5390625,17
0.54296875,-1
0.546875,-17
0.55078125,-27
0.5546875,-35
0.55859375,-43
0.5625,-47
0.56640625,-44
0.5703125,-39
0.57421875,-36
0.578125,-34
0.58203125,-30
0.5859375,-21
0.58984375,-11
0.59375,-5
0.59765625,-4
0.6015625,-6
0.60546875,-11
0.609375,-19
0.61328125,-24
0.6171875,-21
0.62109375,-16
0.625,-15
0.62890625,-17
0.6328125,-17
0.63671875,-14
0.640625,-13
0.64453125,-14
0.6484375,-19
0.65234375,-26
0.65625,-33
0.66015625,-38
0.6640625,-37
0.66796875,-33
0.671875,-34
0.67578125,-46
0.6796875,-65
0.68359375,-82
0.6875,-89
0.69140625,-78
0.6953125,-52
0.69921875,-21
0.703125,1
0.70703125,8
0.7109375,1
0.71484375,-14
0.71875,-32
0.72265625,-48
0.7265625,-59
0.73046875,-71
0.734375,-85
0.73828125,-103
0.7421875,-118
0.74609375,-124
