Time,PG1
0.0,-14
0.00390625,-16
0.0078125,-21
0.01171875,-26
0.015625,-33
0.01953125,-47
0.0234375,-64
0.02734375,-81
0.03125,-91
0.03515625,-92
0.0390625,-82
0.04296875,-58
0.046875,-28
0.05078125,-2
0.0546875,9
0.05859375,4
0.0625,-12
0.06640625,-32
0.0703125,-47
0.07421875,-49
0.078125,-37
0.08203125,-17
0.0859375,0
0.08984375,2
0.09375,-13
0.09765625,-39
0.1015625,-63
0.10546875,-76
0.109375,-71
0.11328125,-48
0.1171875,-19
0.12109375,-1
0.125,0
0.12890625,-6
0.1328125,-8
0.13671875,-9
0.140625,-5
0.14453125,3
0.1484375,11
0.15234375,10
0.15625,3
0.16015625,-6
0.1640625,-17
0.16796875,-33
0.171875,-54
0.17578125,-72
0.1796875,-75
0.18359375,-61
0.1875,-42
0.19140625,-30
0.1953125,-27
0.19921875,-35
0.203125,-52
0.20703125,-64
0.2109375,-60
0.21484375,-42
0.21875,-15
0.22265625,16
0.2265625,39
0.23046875,49
0.234375,46
0.23828125,33
0.2421875,11
0.24609375,-8
0.25,-14
0.25390625,-7
0.2578125,3
0.26171875,11
0.265625,16
0.26953125,16
0.2734375,5
0.27734375,-10
0.28125,-25
0.28515625,-42
0.2890625,-62
0.29296875,-73
0.296875,-65
0.30078125,-44
0.3046875,-21
0.30859375,-2
0.3125,7
0.31640625,3
0.3203125,-10
0.32421875,-20
0.328125,-21
0.33203125,-8
0.3359375,10
0.33984375,26
0.34375,36
0.34765625,38
0.3515625,30
0.35546875,10
0.359375,-13
0.36328125,-29
0.3671875,-29
0.37109375,-11
0.375,17
0.37890625,42
0.3828125,54
0.38671875,52
0.390625,40
0.39453125,29
0.3984375,27
0.40234375,30
0.40625,28
0.41015625,19
0.4140625,6
0.41796875,-9
0.421875,-23
0.42578125,-30
0.4296875,-29
0.43359375,-28
0.4375,-32
0.44140625,-40
0.4453125,-51
0.44921875,-61
0.453125,-70
0.45703125,-74
0.4609375,-71
0.46484375,-60
0.46875,-47
0.47265625,-36
0.4765625,-23
0.48046875,-9
0.484375,6
0.48828125,22
0.4921875,38
0.49609375,48
0.5,48
0.50390625,37
0.5078125,23
0.51171875,14
0.515625,16
0.51953125,28
0.5234375,42
0.52734375,45
0.53125,29
0.53515625,-5
0.5390625,-46
0.54296875,-82
0.546875,-99
0.55078125,-90
0.5546875,-62
0.55859375,-30
0.5625,-8
0.56640625,0
0.5703125,-5
0.57421875,-15
0.578125,-23
0.58203125,-17
0.5859375,4
0.58984375,27
0.59375,43
0.59765625,54
0.6015625,62
0.60546875,66
0.609375,66
0.61328125,66
0.6171875,60
0.62109375,51
0.625,41
0.62890625,31
0.6328125,22
0.63671875,15
0.640625,10
0.64453125,7
0.6484375,3
0.65234375,-4
0.65625,-12
0.66015625,-19
0.6640625,-18
0.66796875,-10
0.671875,2
0.67578125,17
0.6796875,26
0.68359375,24
0.6875,15
0.69140625,8
0.6953125,2
0.69921875,-5
0.703125,-12
0.70703125,-16
0.7109375,-21
0.71484375,-24
0.71875,-23
0.72265625,-17
0.7265625,-8
0.73046875,6
0.734375,24
0.73828125,40
0.7421875,48
0.74609375,45
0.75,31
0.75390625,14
0.7578125,6
0.76171875,14
0.765625,36
0.76953125,62
0.7734375,81
0.77734375,85
0.78125,80
0.78515625,71
0.7890625,64
0.79296875,59
0.796875,57
0.80078125,50
0.8046875,33
0.80859375,9
0.8125,-13
0.81640625,-24
0.8203125,-24
0.82421875,-19
0.828125,-14
0.83203125,-12
0.8359375,-11
0.83984375,-9
0.84375,-6
0.84765625,-3
0.8515625,-3
0.85546875,-8
0.859375,-15
0.86328125,-18
0.8671875,-13
0.87109375,-6
0.875,4
0.87890625,12
0.8828125,9
0.88671875,0
0.890625,-4
0.89453125,0
0.8984375,8
0.90234375,19
0.90625,30
0.91015625,36
0.9140625,33
0.91796875,29
0.921875,26
0.92578125,21
0.9296875,15
0.93359375,10
0.9375,12
0.94140625,24
0.9453125,44
0.94921875,59
0.953125,58
0.95703125,43
0.9609375,23
0.96484375,7
0.96875,5
0.97265625,16
0.9765625,25
0.98046875,20
0.984375,-1
0.98828125,-30
0.9921875,-57
0.99609375,-68
1.0,-59
1.00390625,-36
1.0078125,-9
1.01171875,14
1.015625,27
1.01953125,29
1.0234375,25
1.02734375,23
1.03125,25
1.03515625,32
1.0390625,37
1.04296875,35
1.046875,28
1.05078125,20
1.0546875,15
1.05859375,18
1.0625,28
1.06640625,36
1.0703125,35
1.07421875,25
1.078125,8
1.08203125,-17
1.0859375,-44
1.08984375,-61
1.09375,-61
1.09765625,-48
1.1015625,-30
1.10546875,-10
1.109375,8
1.11328125,20
1.1171875,28
1.12109375,34
1.125,40
1.12890625,44
1.1328125,50
1.13671875,60
1.140625,71
1.14453125,74
1.1484375,68
1.15234375,49
1.15625,22
1.16015625,-5
1.1640625,-24
1.16796875,-27
1.171875,-21
1.17578125,-14
1.1796875,-14
1.18359375,-12
1.1875,-6
1.19140625,3
1.1953125,18
1.19921875,37
1.203125,51
1.20703125,54
1.2109375,51
1.21484375,48
1.21875,41
1.22265625,29
1.2265625,19
1.23046875,5
1.234375,-18
1.23828125,-46
1.2421875,-65
1.24609375,-72
1.25,-68
1.25390625,-55
1.2578125,-39
1.26171875,-26
1.265625,-20
1.26953125,-21
1.2734375,-25
1.27734375,-28
1.28125,-28
1.28515625,-23
1.2890625,-11
1.29296875,10
1.296875,38
1.30078125,59
1.3046875,64
1.30859375,52
1.3125,22
1.31640625,-19
1.3203125,-55
1.32421875,-72
1.328125,-67
1.33203125,-45
1.3359375,-16
1.33984375,8
1.34375,15
1.34765625,4
1.3515625,-18
1.35546875,-43
1.359375,-61
1.36328125,-67
1.3671875,-59
1.37109375,-37
1.375,-9
1.37890625,17
1.3828125,31
1.38671875,28
1.390625,14
1.39453125,-3
1.3984375,-18
1.40234375,-25
1.40625,-23
1.41015625,-17
1.4140625,-16
1.41796875,-24
1.421875,-37
1.42578125,-48
1.4296875,-58
1.43359375,-68
1.4375,-72
1.44140625,-65
1.4453125,-46
1.44921875,-21
1.453125,3
1.45703125,25
1.4609375,46
1.46484375,64
1.46875,72
1.47265625,73
1.4765625,72
1.48046875,72
1.484375,68
1.48828125,62
1.4921875,56
1.49609375,49
1.5,37
1.50390625,25
1.5078125,22
1.51171875,30
1.515625,39
1.51953125,38
1.5234375,23
1.52734375,-1
1.53125,-26
1.53515625,-42
1.5390625,-43
1.54296875,-30
1.546875,-6
1.55078125,18
1.5546875,37
1.55859375,49
1.5625,55
1.56640625,54
1.5703125,47
1.57421875,42
1.578125,43
1.58203125,51
1.5859375,57
1.58984375,55
1.59375,42
1.59765625,24
1.6015625,6
1.60546875,-6
1.609375,-7
1.61328125,0
1.6171875,11
1.62109375,24
1.625,35
1.62890625,43
1.6328125,45
1.63671875,44
1.640625,36
1.64453125,25
1.6484375,19
1.65234375,23
1.65625,34
1.66015625,44
1.6640625,46
1.66796875,38
1.671875,22
1.67578125,0
1.6796875,-19
1.68359375,-31
1.6875,-36
1.69140625,-40
1.6953125,-49
1.69921875,-59
1.703125,-64
1.70703125,-65
1.7109375,-65
1.71484375,-63
1.71875,-57
1.72265625,-47
1.7265625,-36
1.73046875,-22
1.734375,-9
1.73828125,2
1.7421875,9
1.74609375,13
1.75,13
1.75390625,9
1.7578125,4
1.76171875,0
1.765625,-6
1.76953125,-14
1.7734375,-21
1.77734375,-28
1.78125,-38
1.78515625,-53
1.7890625,-63
1.79296875,-59
1.796875,-36
1.80078125,-2
1.8046875,34
1.80859375,63
1.8125,82
1.81640625,86
1.8203125,77
1.82421875,60
